34.569036551995005,444.3942302233252,0,1,1,0,0.01,-0.04465939248932578
33.78534091915869,444.89218452628995,0,1,1,0,0.01,-0.05521150756497554
32.99254138526782,445.3866013391984,0,1,1,0,0.01,-0.06587020966159146
32.19061347700997,445.8765811248245,0,1,1,0,0.01,-0.07663657541574895
31.379535856980258,446.3612550571868,1,1,1,0,0.01,-0.08751169233914034
30.448749995485485,446.33218686862904,1,1,1,0,0.01,-0.09849665892842459
29.50802949346808,446.30781173723403,1,1,1,0,0.01,-0.10959258477618646
28.557352901965967,446.28789657227134,1,1,1,0,0.01,-0.12080059068301661
27.56234948427039,444.05216562407287,1,1,1,0,0.01,-0.13212180877072385
26.56233581077863,441.81609764907154,1,1,1,0,0.01,-0.14355738259669076
25.557235434583923,439.5803738292074,1,1,1,0,0.01,-0.15510846726938463
24.546971943182978,437.34568568665605,1,1,1,0,0.01,-0.166776229565035
23.531469041531917,435.11273512832656,1,1,1,0,0.01,-0.17856184804548988
22.510650640845245,432.88223448131845,1,1,1,0,0.01,-0.19046651317726251
21.484440953360547,430.65490651847654,1,1,1,0,0.01,-0.20249142745178034
20.452764593290432,428.43148447313905,1,1,1,0,0.01,-0.21463780550684883
19.415546684176157,426.21271204212326,1,1,1,0,0.01,-0.22690687424934225
18.372712972854767,423.9993433759482,1,1,1,0,0.01,-0.2392998729791336
17.324189950240886,421.7921430552431,1,1,1,0,0.01,-0.2518180535142764
16.269904979115307,419.59188605224534,1,1,1,0,0.01,-0.2644626803174509
15.209786429101083,417.3993576762401,1,1,1,0,0.01,-0.2772350306236878
14.143763818990843,415.21535350175117,1,1,1,0,0.01,-0.2901363945693816
13.071767966573963,413.04067927824383,1,1,1,0,0.01,-0.3031680753226077
11.993731146089285,410.8761508200578,1,1,1,0,0.01,-0.3163313892147553
10.909587253407885,408.72259387524673,1,1,1,0,0.01,-0.3296276658734902
9.819271979021181,406.58084397196234,1,1,1,0,0.01,-0.3430582483570608
8.72272298888073,404.45174624098206,1,1,1,0,0.01,-0.3566244932899604
7.619880113101884,402.3361552129547,1,1,1,0,0.01,-0.37032777099996
6.510685542502923,400.23493458890283,1,1,1,0,0.01,-0.38416946565652527
5.395084032913096,398.14895698250757,1,1,1,0,0.01,-0.3981509754106316
4.273023117132409,396.0791036326808,0,1,1,0,0.01,-0.41227371253599154
3.289624941889151,394.08238255775467,0,0,1,0,0.01,-0.42653910357170866
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.4409485894663724
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.4555036257236085
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.4702056825490995
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.48505624499909045
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.5000568131303944
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.5152089021519135
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.5305140425776904
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.5459737803815055
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.5615896771530359
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.5773633102555918
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.5932962729854463
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.609390174732774
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.6256466411442162
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.6420673142870871
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.6586538528152395
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.6754079321366055
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.6923312445824299
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.709425499578212
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.7266924238163758
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.7441337614306827
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.7617512741724067
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.7795467415882896
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.7975219612002926
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.8156787486871643
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.8340189380678428
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.8525443818867099
2.289624941889342,394.08238255775467,0,0,0,0,0.01,-0.8712569514007171
2.289624941889342,394.08238255775467,0,0,1,0,0.01,-0.8901585367684012
1.2896249418893402,394.08238255775467,0,0,1,0,0.01,-0.9092510472408093
0.28962494188848964,394.08238255775467,0,0,1,0,0.01,-0.9285364113543528
-0.7103750581100111,394.08238255775467,0,0,1,0,0.01,-0.9480165771256089
-1.7103750581106638,394.08238255775467,0,0,1,0,0.01,-0.9676935122480899
-2.7103750581104666,394.08238255775467,0,0,1,0,0.01,-0.9875692042909999
-3.710375058110708,394.08238255775467,0,0,1,0,0.01,-1.0076456609
-4.710375058110596,394.08238255775467,0,0,0,0,0.01,-1.02792491
-4.710375058110596,394.08238255775467,0,0,0,0,0.01,-1.0484090000000001
-4.710375058110596,394.08238255775467,0,0,0,0,0.01,-1.0691000000000002
-4.710375058110596,394.08238255775467,0,0,0,1,-0.1,-1.09
-4.710375058110596,394.08238255775467,0,0,0,0,-1.0,-1.0
