7.34503465834166,197.02448484608902,1,0,-1,0,0.01,0.835932241418228
7.511959649050236,196.1721199442974,1,0,-1,0,0.01,0.8342749913315434
7.675963368436811,195.31150318946206,1,0,-1,0,0.01,0.8326010013449933
7.8369787767283485,194.44278891546045,1,0,-1,1,-0.1,0.83091010236868
7.994937554851038,193.5661345097111,1,0,-1,0,0.01,0.9403132347158384
8.149770078130615,192.68170046597197,1,0,-1,0,0.01,0.9397103380968065
8.301405390068247,191.78965043881348,1,0,-1,0,0.01,0.9391013516129358
8.449771176252044,190.890151299799,1,0,-1,0,0.01,0.9384862137504403
8.594793738467251,189.98337319540641,1,0,-1,0,0.01,0.9378648623741821
8.736397969076451,189.06948960672165,1,0,-1,0,0.01,0.9372372347213961
8.874507325746812,188.1486774109332,1,0,-1,1,-0.1,0.9366032673953496
9.009043806610334,187.22111694465622,1,0,-1,0,0.01,1.0470740074700502
9.139927925947182,186.28699206911062,1,0,-1,0,0.01,1.0475495024950001
9.267078690496545,185.34649023717603,1,0,-1,0,0.01,1.0480298005000002
9.39041357650158,184.39980256234276,1,0,-1,0,0.01,1.0485149500000002
9.509848507610029,183.4471238895748,1,0,-1,0,0.01,1.0490050000000002
9.625297833760177,182.48865286809627,1,0,-1,0,0.01,1.0495
9.73667431119219,181.52459202610888,1,0,-1,0,1.05,1.05
